"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Middle East & North Africa (excluding high income)","MNA","2017","8.050","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Middle income","MIC","2017","13.730","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Middle income","MIC","2014","14.560","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","North America","NAC","2017","15.020","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","North America","NAC","2014","9.260","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","OECD members","OED","2017","13.430","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","OECD members","OED","2014","8.900","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","South Asia","SAS","2017","9.520","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","South Asia","SAS","2014","7.350","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sub-Saharan Africa","SSF","2017","23.260","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sub-Saharan Africa","SSF","2014","22.630","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sub-Saharan Africa (excluding high income)","SSA","2017","23.260","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sub-Saharan Africa (excluding high income)","SSA","2014","22.630","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Upper middle income","UMC","2017","14.330","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Upper middle income","UMC","2014","16.990","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","World","WLD","2017","13.970","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","World","WLD","2014","13.720","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Afghanistan","AFG","2017","6.780","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Afghanistan","AFG","2014","7.830","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Albania","ALB","2017","6.760","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Albania","ALB","2014","8.310","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Algeria","DZA","2017","13.770","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Algeria","DZA","2014","11.100","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Angola","AGO","2014","11.880","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Argentina","ARG","2017","10.540","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Argentina","ARG","2014","4.810","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Armenia","ARM","2017","8.790","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Armenia","ARM","2014","3.210","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Australia","AUS","2017","8.840","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Australia","AUS","2014","9.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Austria","AUT","2017","8.870","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Austria","AUT","2014","13.870","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Azerbaijan","AZE","2017","5.470","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Azerbaijan","AZE","2014","8.880","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bahrain","BHR","2017","16.260","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bahrain","BHR","2014","22.130","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bangladesh","BGD","2017","7.720","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bangladesh","BGD","2014","4.030","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Belarus","BLR","2017","6.210","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Belarus","BLR","2014","5.100","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Belgium","BEL","2017","7.390","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Belgium","BEL","2014","5.970","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Belize","BLZ","2014","14.360","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Benin","BEN","2017","21.350","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Benin","BEN","2014","16.500","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bhutan","BTN","2014","9.410","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bolivia","BOL","2017","23.880","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bolivia","BOL","2014","25.420","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bosnia and Herzegovina","BIH","2017","6.960","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bosnia and Herzegovina","BIH","2014","2.560","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Botswana","BWA","2017","10.930","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Botswana","BWA","2014","16.510","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Brazil","BRA","2017","13.060","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Brazil","BRA","2014","6.940","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bulgaria","BGR","2017","8.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Bulgaria","BGR","2014","5.610","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Burkina Faso","BFA","2017","24.400","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Burkina Faso","BFA","2014","15.270","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Burundi","BDI","2014","6.140","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cambodia","KHM","2017","20.790","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cambodia","KHM","2014","24.730","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cameroon","CMR","2017","23.350","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cameroon","CMR","2014","16.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Canada","CAN","2017","11.280","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Canada","CAN","2014","7.280","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Central African Republic","CAF","2017","15.240","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Chad","TCD","2017","12.480","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Chad","TCD","2014","22.400","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Chile","CHL","2017","17.080","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Chile","CHL","2014","5.880","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","China","CHN","2017","15.470","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","China","CHN","2014","21.910","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Colombia","COL","2017","15.810","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Colombia","COL","2014","13.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Congo, Dem. Rep.","COD","2017","15.450","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Congo, Dem. Rep.","COD","2014","25.740","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Congo, Rep.","COG","2017","17.360","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Congo, Rep.","COG","2014","19.310","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Costa Rica","CRI","2017","16.330","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Costa Rica","CRI","2014","14.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cote d'Ivoire","CIV","2017","19.270","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cote d'Ivoire","CIV","2014","22.570","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Croatia","HRV","2017","9.810","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Croatia","HRV","2014","6.790","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cyprus","CYP","2017","7.710","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Cyprus","CYP","2014","4.490","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Czechia","CZE","2017","16.760","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Czechia","CZE","2014","6.420","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Denmark","DNK","2017","10.830","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Denmark","DNK","2014","3.340","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Dominican Republic","DOM","2017","21.080","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Dominican Republic","DOM","2014","16.220","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ecuador","ECU","2017","12.780","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ecuador","ECU","2014","9.500","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Egypt, Arab Rep.","EGY","2017","4.470","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Egypt, Arab Rep.","EGY","2014","2.650","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","El Salvador","SLV","2017","12.500","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","El Salvador","SLV","2014","14.780","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Estonia","EST","2017","19.000","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Estonia","EST","2014","9.500","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ethiopia","ETH","2017","28.570","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ethiopia","ETH","2014","14.890","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Finland","FIN","2017","5.640","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Finland","FIN","2014","5.430","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","France","FRA","2017","7.360","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","France","FRA","2014","7.270","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Gabon","GAB","2017","17.030","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Gabon","GAB","2014","18.530","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Gambia, The","GMB","2017","16.790","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Georgia","GEO","2017","2.460","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Georgia","GEO","2014","3.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Germany","DEU","2017","8.110","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Germany","DEU","2014","10.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ghana","GHA","2017","20.240","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ghana","GHA","2014","24.540","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Greece","GRC","2017","2.730","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Greece","GRC","2014","1.180","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Guatemala","GTM","2017","18.650","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Guatemala","GTM","2014","17.950","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Guinea","GIN","2017","16.020","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Guinea","GIN","2014","18.890","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Haiti","HTI","2017","12.160","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Haiti","HTI","2014","14.690","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Honduras","HND","2017","13.070","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Honduras","HND","2014","10.550","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Hong Kong SAR, China","HKG","2017","6.430","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Hong Kong SAR, China","HKG","2014","9.140","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Hungary","HUN","2017","7.130","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Hungary","HUN","2014","4.020","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","India","IND","2017","9.720","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","India","IND","2014","6.970","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Indonesia","IDN","2017","19.980","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Indonesia","IDN","2014","22.630","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Iran, Islamic Rep.","IRN","2017","16.430","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Iran, Islamic Rep.","IRN","2014","10.440","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Iraq","IRQ","2017","11.250","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Iraq","IRQ","2014","12.960","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ireland","IRL","2017","15.460","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ireland","IRL","2014","10.910","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Israel","ISR","2017","19.980","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Israel","ISR","2014","10.900","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Italy","ITA","2017","4.200","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Italy","ITA","2014","2.360","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Jamaica","JAM","2014","25.120","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Japan","JPN","2017","16.630","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Japan","JPN","2014","4.920","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Jordan","JOR","2017","7.400","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Jordan","JOR","2014","3.160","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kazakhstan","KAZ","2017","11.010","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kazakhstan","KAZ","2014","2.800","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kenya","KEN","2017","37.350","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kenya","KEN","2014","36.230","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Korea, Rep.","KOR","2017","34.280","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Korea, Rep.","KOR","2014","25.410","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kosovo","XKX","2017","12.210","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kosovo","XKX","2014","6.460","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kuwait","KWT","2017","10.100","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kuwait","KWT","2014","18.430","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kyrgyz Republic","KGZ","2017","8.530","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Kyrgyz Republic","KGZ","2014","9.340","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lao PDR","LAO","2017","13.670","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Latvia","LVA","2017","7.170","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Latvia","LVA","2014","4.180","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lebanon","LBN","2017","8.840","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lebanon","LBN","2014","8.400","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lesotho","LSO","2017","6.070","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Liberia","LBR","2017","35.370","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Libya","LBY","2017","28.960","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lithuania","LTU","2017","14.000","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Lithuania","LTU","2014","5.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Luxembourg","LUX","2017","7.380","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Luxembourg","LUX","2014","8.620","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Madagascar","MDG","2017","25.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Madagascar","MDG","2014","12.380","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Malawi","MWI","2017","20.820","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Malawi","MWI","2014","22.110","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Malaysia","MYS","2017","14.460","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Malaysia","MYS","2014","17.490","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Maldives","MDV","2017","13.840","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mali","MLI","2017","21.790","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mali","MLI","2014","14.520","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Malta","MLT","2017","10.320","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Malta","MLT","2014","5.820","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mauritania","MRT","2017","17.620","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mauritania","MRT","2014","12.370","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mauritius","MUS","2017","10.860","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mauritius","MUS","2014","3.670","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mexico","MEX","2017","12.170","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mexico","MEX","2014","13.720","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Moldova","MDA","2017","10.850","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Moldova","MDA","2014","7.720","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mongolia","MNG","2017","8.840","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mongolia","MNG","2014","8.840","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Montenegro","MNE","2017","9.080","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Montenegro","MNE","2014","2.920","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Morocco","MAR","2017","3.200","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Mozambique","MOZ","2017","11.110","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Myanmar","MMR","2017","17.880","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Myanmar","MMR","2014","18.980","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Namibia","NAM","2017","24.940","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Namibia","NAM","2014","15.430","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Nepal","NPL","2017","16.620","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Nepal","NPL","2014","12.420","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Netherlands","NLD","2017","7.900","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Netherlands","NLD","2014","4.860","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","New Zealand","NZL","2017","13.280","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","New Zealand","NZL","2014","12.020","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Nicaragua","NIC","2017","18.990","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Nicaragua","NIC","2014","15.030","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Niger","NER","2017","11.670","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Niger","NER","2014","24.630","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Nigeria","NGA","2017","30.060","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Nigeria","NGA","2014","31.700","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","North Macedonia","MKD","2017","7.610","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","North Macedonia","MKD","2014","5.560","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Norway","NOR","2017","13.470","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Norway","NOR","2014","8.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Pakistan","PAK","2017","9.270","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Pakistan","PAK","2014","12.280","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Panama","PAN","2017","16.310","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Panama","PAN","2014","12.710","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Paraguay","PRY","2017","10.520","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Peru","PER","2017","14.530","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Peru","PER","2014","12.800","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Philippines","PHL","2017","25.870","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Philippines","PHL","2014","22.860","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Poland","POL","2017","8.450","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Poland","POL","2014","8.250","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Portugal","PRT","2017","15.480","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Portugal","PRT","2014","7.230","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Puerto Rico","PRI","2014","3.950","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Romania","ROU","2017","8.480","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Romania","ROU","2014","4.590","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Russian Federation","RUS","2017","5.630","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Russian Federation","RUS","2014","3.560","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Rwanda","RWA","2017","17.420","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Rwanda","RWA","2014","21.330","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Saudi Arabia","SAU","2017","16.140","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Saudi Arabia","SAU","2014","13.450","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Senegal","SEN","2017","15.880","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Senegal","SEN","2014","23.750","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Serbia","SRB","2017","11.480","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Serbia","SRB","2014","3.820","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sierra Leone","SLE","2017","17.080","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sierra Leone","SLE","2014","25.590","total"
