"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","East Asia & Pacific (excluding high income)","EAP","2017","7.360","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","East Asia & Pacific (excluding high income)","EAP","2014","8.310","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Euro area","EMU","2017","3.040","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Euro area","EMU","2014","2.800","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Europe & Central Asia","ECS","2017","3.280","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Europe & Central Asia","ECS","2014","2.510","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Europe & Central Asia (excluding high income)","ECA","2017","3.700","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Europe & Central Asia (excluding high income)","ECA","2014","2.300","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","High income","HIC","2017","3.170","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","High income","HIC","2014","2.680","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Latin America & Caribbean","LCN","2017","5.680","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Latin America & Caribbean","LCN","2014","5.960","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Latin America & Caribbean (excluding high income)","LAC","2017","5.760","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Latin America & Caribbean (excluding high income)","LAC","2014","6.110","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Low & middle income","LMY","2017","7.120","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Low & middle income","LMY","2014","8.120","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Low income","LIC","2017","11.460","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Low income","LIC","2014","11.480","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lower middle income","LMC","2017","8.260","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lower middle income","LMC","2014","9.420","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Middle East & North Africa","MEA","2017","5.640","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Middle East & North Africa (excluding high income)","MNA","2017","5.670","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Middle income","MIC","2017","6.860","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Middle income","MIC","2014","7.910","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","North America","NAC","2017","3.640","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","North America","NAC","2014","2.610","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","OECD members","OED","2017","3.150","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","OECD members","OED","2014","2.590","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","South Asia","SAS","2017","6.650","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","South Asia","SAS","2014","8.590","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sub-Saharan Africa","SSF","2017","11.590","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sub-Saharan Africa","SSF","2014","12.760","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sub-Saharan Africa (excluding high income)","SSA","2017","11.590","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sub-Saharan Africa (excluding high income)","SSA","2014","12.760","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Upper middle income","UMC","2017","5.270","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Upper middle income","UMC","2014","6.390","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","World","WLD","2017","6.410","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","World","WLD","2014","7.100","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Afghanistan","AFG","2017","3.370","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Afghanistan","AFG","2014","8.320","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Albania","ALB","2017","3.340","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Albania","ALB","2014","3.940","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Algeria","DZA","2017","3.530","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Algeria","DZA","2014","3.980","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Angola","AGO","2014","3.570","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Argentina","ARG","2017","3.230","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Argentina","ARG","2014","1.980","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Armenia","ARM","2017","16.930","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Armenia","ARM","2014","8.560","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Australia","AUS","2017","3.390","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Australia","AUS","2014","3.080","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Austria","AUT","2017","5.650","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Austria","AUT","2014","3.580","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Azerbaijan","AZE","2017","5.180","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Azerbaijan","AZE","2014","7.070","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bahrain","BHR","2017","5.600","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bahrain","BHR","2014","9.830","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bangladesh","BGD","2017","5.960","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bangladesh","BGD","2014","3.760","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Belarus","BLR","2017","2.360","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Belarus","BLR","2014","1.800","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Belgium","BEL","2017","1.850","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Belgium","BEL","2014","2.960","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Belize","BLZ","2014","5.770","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Benin","BEN","2017","14.660","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Benin","BEN","2014","12.680","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bhutan","BTN","2014","3.150","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bolivia","BOL","2017","10.640","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bolivia","BOL","2014","11.840","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bosnia and Herzegovina","BIH","2017","3.240","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bosnia and Herzegovina","BIH","2014","2.300","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Botswana","BWA","2017","3.660","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Botswana","BWA","2014","10.320","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Brazil","BRA","2017","3.530","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Brazil","BRA","2014","3.490","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bulgaria","BGR","2017","1.990","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Bulgaria","BGR","2014","1.630","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Burkina Faso","BFA","2017","14.440","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Burkina Faso","BFA","2014","8.500","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Burundi","BDI","2014","5.780","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cambodia","KHM","2017","16.440","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cambodia","KHM","2014","14.830","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cameroon","CMR","2017","12.110","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cameroon","CMR","2014","11.020","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Canada","CAN","2017","3.360","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Canada","CAN","2014","3.240","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Central African Republic","CAF","2017","9.580","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Chad","TCD","2017","11.880","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Chad","TCD","2014","11.440","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Chile","CHL","2017","3.860","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Chile","CHL","2014","3.030","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","China","CHN","2017","5.170","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","China","CHN","2014","6.970","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Colombia","COL","2017","10.930","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Colombia","COL","2014","10.190","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Congo, Dem. Rep.","COD","2017","5.530","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Congo, Dem. Rep.","COD","2014","11.170","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Congo, Rep.","COG","2017","7.600","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Congo, Rep.","COG","2014","10.310","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Costa Rica","CRI","2017","5.960","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Costa Rica","CRI","2014","5.650","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cote d'Ivoire","CIV","2017","6.600","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cote d'Ivoire","CIV","2014","9.550","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Croatia","HRV","2017","3.700","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Croatia","HRV","2014","4.230","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cyprus","CYP","2017","2.430","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Cyprus","CYP","2014","1.660","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Czechia","CZE","2017","1.430","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Czechia","CZE","2014","1.480","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Denmark","DNK","2017","1.460","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Denmark","DNK","2014","1.430","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Dominican Republic","DOM","2017","14.750","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Dominican Republic","DOM","2014","11.290","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ecuador","ECU","2017","6.940","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ecuador","ECU","2014","5.560","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Egypt, Arab Rep.","EGY","2017","3.240","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Egypt, Arab Rep.","EGY","2014","2.380","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","El Salvador","SLV","2017","7.430","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","El Salvador","SLV","2014","10.820","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Estonia","EST","2017","2.220","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Estonia","EST","2014","1.480","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ethiopia","ETH","2017","13.620","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ethiopia","ETH","2014","11.510","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Finland","FIN","2017","2.500","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Finland","FIN","2014","2.080","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","France","FRA","2017","4.050","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","France","FRA","2014","2.090","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Gabon","GAB","2017","10.440","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Gabon","GAB","2014","5.750","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Gambia, The","GMB","2017","10.820","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Georgia","GEO","2017","3.070","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Georgia","GEO","2014","2.710","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Germany","DEU","2017","2.890","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Germany","DEU","2014","3.600","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ghana","GHA","2017","12.870","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ghana","GHA","2014","10.160","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Greece","GRC","2017","1.690","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Greece","GRC","2014","1.140","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Guatemala","GTM","2017","6.850","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Guatemala","GTM","2014","8.720","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Guinea","GIN","2017","14.380","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Guinea","GIN","2014","16.550","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Haiti","HTI","2017","13.500","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Haiti","HTI","2014","8.140","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Honduras","HND","2017","7.860","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Honduras","HND","2014","8.040","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Hong Kong SAR, China","HKG","2017","1.620","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Hong Kong SAR, China","HKG","2014","1.070","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Hungary","HUN","2017","1.470","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Hungary","HUN","2014","1.150","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","India","IND","2017","6.940","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","India","IND","2014","8.980","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Indonesia","IDN","2017","12.950","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Indonesia","IDN","2014","11.710","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Iran, Islamic Rep.","IRN","2017","16.900","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Iran, Islamic Rep.","IRN","2014","7.140","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Iraq","IRQ","2017","10.310","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Iraq","IRQ","2014","9.880","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ireland","IRL","2017","4.370","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ireland","IRL","2014","3.330","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Israel","ISR","2017","5.330","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Israel","ISR","2014","5.910","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Italy","ITA","2017","1.490","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Italy","ITA","2014","1.110","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Jamaica","JAM","2014","6.620","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Japan","JPN","2017","2.090","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Japan","JPN","2014","1.060","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Jordan","JOR","2017","4.020","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Jordan","JOR","2014","2.750","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kazakhstan","KAZ","2017","4.830","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kazakhstan","KAZ","2014","1.450","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kenya","KEN","2017","20.120","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kenya","KEN","2014","24.260","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Korea, Rep.","KOR","2017","3.770","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Korea, Rep.","KOR","2014","4.610","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kosovo","XKX","2017","5.440","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kosovo","XKX","2014","3.390","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kuwait","KWT","2017","4.530","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kuwait","KWT","2014","6.690","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kyrgyz Republic","KGZ","2017","4.490","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Kyrgyz Republic","KGZ","2014","6.410","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lao PDR","LAO","2017","7.670","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Latvia","LVA","2017","1.030","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Latvia","LVA","2014","1.920","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lebanon","LBN","2017","4.890","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lebanon","LBN","2014","5.950","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lesotho","LSO","2017","3.330","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Liberia","LBR","2017","20.950","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Libya","LBY","2017","9.610","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lithuania","LTU","2017","7.360","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Lithuania","LTU","2014","2.730","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Luxembourg","LUX","2017","4.510","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Luxembourg","LUX","2014","2.520","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Madagascar","MDG","2017","14.220","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Madagascar","MDG","2014","12.610","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Malawi","MWI","2017","13.960","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Malawi","MWI","2014","17.580","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Malaysia","MYS","2017","5.070","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Malaysia","MYS","2014","6.130","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Maldives","MDV","2017","3.860","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mali","MLI","2017","10.040","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mali","MLI","2014","7.370","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Malta","MLT","2017","0.810","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Malta","MLT","2014","0.990","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mauritania","MRT","2017","9.150","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mauritania","MRT","2014","8.230","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mauritius","MUS","2017","3.110","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mauritius","MUS","2014","1.810","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mexico","MEX","2017","5.370","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mexico","MEX","2014","9.500","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Moldova","MDA","2017","4.290","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Moldova","MDA","2014","4.930","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mongolia","MNG","2017","4.460","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mongolia","MNG","2014","8.670","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Montenegro","MNE","2017","4.980","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Montenegro","MNE","2014","3.630","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Morocco","MAR","2017","1.280","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Mozambique","MOZ","2017","8.870","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Myanmar","MMR","2017","16.430","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Myanmar","MMR","2014","22.410","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Namibia","NAM","2017","7.730","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Namibia","NAM","2014","4.470","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Nepal","NPL","2017","16.760","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Nepal","NPL","2014","8.460","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Netherlands","NLD","2017","1.760","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Netherlands","NLD","2014","1.060","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","New Zealand","NZL","2017","4.720","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","New Zealand","NZL","2014","6.730","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Nicaragua","NIC","2017","9.500","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Nicaragua","NIC","2014","8.900","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Niger","NER","2017","14.870","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Niger","NER","2014","17.470","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Nigeria","NGA","2017","11.480","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Nigeria","NGA","2014","12.730","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","North Macedonia","MKD","2017","1.400","total"
